time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2009-08-15T04:04:32.150Z,4.603,96.625,54.3,5,mwc,91,35.6,NA,1.11,us,usp000h0d2,2016-11-10T02:16:05.041Z,"northern Sumatra, Indonesia",earthquake,NA,9.3,NA,NA,reviewed,us,gcmt
2009-08-14T19:39:49.900Z,13.961,93.023,25.6,5,mwc,164,22.6,NA,0.82,us,usp000h0cf,2016-11-10T02:16:03.923Z,"Andaman Islands, India region",earthquake,NA,NA,NA,NA,reviewed,us,gcmt
2009-08-14T10:52:56.620Z,13.865,92.837,35,4.3,mb,15,109.9,NA,0.89,us,usp000h0c0,2014-11-07T01:39:30.567Z,"Andaman Islands, India region",earthquake,NA,NA,NA,5,reviewed,us,us
2009-08-14T03:53:32.230Z,13.907,92.912,30.4,4.5,mb,40,84.9,NA,0.81,us,usp000h0ba,2014-11-07T01:39:30.459Z,"Andaman Islands, India region",earthquake,NA,NA,NA,7,reviewed,us,us
2009-08-13T20:49:30.820Z,13.945,93.05,35,4.7,mb,55,74.4,NA,0.61,us,usp000h0at,2014-11-07T01:39:30.413Z,"Andaman Islands, India region",earthquake,NA,NA,NA,16,reviewed,us,us
2009-08-13T19:30:00.600Z,14.1,93.216,35,4,mb,25,100.9,NA,0.61,us,usp000h0aq,2014-11-07T01:39:30.398Z,"Andaman Islands, India region",earthquake,NA,NA,NA,4,reviewed,us,us
2009-08-13T14:43:39.140Z,14.304,93.14,35,4.8,mb,78,69.3,NA,0.78,us,usp000h0a1,2014-11-07T01:39:30.326Z,"Andaman Islands, India region",earthquake,NA,NA,NA,23,reviewed,us,us
2009-08-13T14:37:31.520Z,5.208,94.744,61.2,4.5,mb,47,105.8,NA,0.85,us,usp000h0a0,2014-11-07T01:39:30.322Z,"northern Sumatra, Indonesia",earthquake,NA,5.5,NA,11,reviewed,us,us
2009-08-13T09:21:35.750Z,14.052,92.821,35,5.9,mwc,197,27.9,NA,0.91,us,usp000h09t,2016-11-10T02:15:59.836Z,"Andaman Islands, India region",earthquake,NA,NA,NA,NA,reviewed,us,gcmt
2009-08-13T07:41:52.790Z,33.927,88.696,35,4.2,mb,15,126.3,NA,1.35,us,usp000h09q,2014-11-07T01:39:30.248Z,western Xizang,earthquake,NA,NA,NA,2,reviewed,us,us
2009-08-13T00:54:48.360Z,14.144,93.102,35,4.7,mb,57,83.7,NA,0.97,us,usp000h098,2014-11-07T01:39:30.157Z,"Andaman Islands, India region",earthquake,NA,NA,NA,18,reviewed,us,us
2009-08-12T22:12:18.780Z,13.972,92.926,35,4.1,mb,22,150.3,NA,0.39,us,usp000h091,2014-11-07T01:39:30.078Z,"Andaman Islands, India region",earthquake,NA,NA,NA,5,reviewed,us,us
2009-08-12T05:25:15.610Z,13.7,93.84,35,4.1,mb,16,148.8,NA,0.99,us,usp000h086,2014-11-07T01:39:29.928Z,"Andaman Islands, India region",earthquake,NA,NA,NA,2,reviewed,us,us
2009-08-12T04:33:25.690Z,9.018,93.723,50.7,5.1,mwc,114,47.3,NA,0.93,us,usp000h082,2016-11-10T02:15:56.357Z,"Nicobar Islands, India region",earthquake,NA,6.1,NA,NA,reviewed,us,gcmt
2009-08-12T04:09:03.880Z,13.959,93.06,35,4,mb,25,147.7,NA,0.9,us,usp000h080,2014-11-07T01:39:29.893Z,"Andaman Islands, India region",earthquake,NA,NA,NA,3,reviewed,us,us
2009-08-12T03:02:53.230Z,13.942,93.125,35,4.4,mb,34,101,NA,0.77,us,usp000h07z,2014-11-07T01:39:29.890Z,"Andaman Islands, India region",earthquake,NA,NA,NA,10,reviewed,us,us
2009-08-12T00:04:11.260Z,14.386,93.034,35,4.1,mb,29,83.4,NA,0.62,us,usp000h07t,2014-11-07T01:39:29.869Z,"Andaman Islands, India region",earthquake,NA,NA,NA,6,reviewed,us,us
2009-08-11T23:13:40.590Z,14.066,93.161,35,4.2,mb,28,82.1,NA,0.65,us,usp000h07n,2014-11-07T01:39:29.853Z,"Andaman Islands, India region",earthquake,NA,NA,NA,5,reviewed,us,us
2009-08-11T21:52:49.310Z,13.849,93.077,35,4.3,mb,17,165.2,NA,0.7,us,usp000h07h,2014-11-07T01:39:29.829Z,"Andaman Islands, India region",earthquake,NA,NA,NA,5,reviewed,us,us
2009-08-11T21:43:47.590Z,24.323,94.793,99,5.5,mwb,177,29.6,NA,0.8,us,usp000h07g,2016-11-10T02:15:55.852Z,Myanmar-India border region,earthquake,NA,NA,NA,NA,reviewed,us,us
2009-08-11T15:19:05.640Z,14.004,93.041,19.3,4.5,mb,45,77.6,NA,0.89,us,usp000h073,2014-11-07T01:39:29.743Z,"Andaman Islands, India region",earthquake,NA,19.5,NA,8,reviewed,us,us
2009-08-11T12:57:01.450Z,14.117,93.149,35,4.1,mb,17,150.2,NA,0.48,us,usp000h071,2014-11-07T01:39:29.739Z,"Andaman Islands, India region",earthquake,NA,NA,NA,2,reviewed,us,us
2009-08-11T10:18:09.240Z,14.156,93.144,35,4.6,mb,18,100.9,NA,1.18,us,usp000h06x,2014-11-07T01:39:29.729Z,"Andaman Islands, India region",earthquake,NA,NA,NA,2,reviewed,us,us
2009-08-11T08:51:29.040Z,14.127,93.068,38.4,4.6,mb,53,77,NA,1.02,us,usp000h06s,2014-11-07T01:39:29.715Z,"Andaman Islands, India region",earthquake,NA,8,NA,12,reviewed,us,us
2009-08-11T08:32:11.960Z,14.12,93.15,35,4.5,mb,44,59,NA,0.64,us,usp000h06q,2014-11-07T01:39:29.708Z,"Andaman Islands, India region",earthquake,NA,NA,NA,8,reviewed,us,us
2009-08-11T07:54:38.510Z,14.353,92.982,38.5,4.9,mb,100,67.2,NA,0.82,us,usp000h06n,2014-11-07T01:39:29.695Z,"Andaman Islands, India region",earthquake,NA,5.7,NA,41,reviewed,us,us
2009-08-11T07:14:36.100Z,14.15,93.085,35,4.5,mb,46,82.1,NA,0.83,us,usp000h06m,2014-11-07T01:39:29.691Z,"Andaman Islands, India region",earthquake,NA,NA,NA,10,reviewed,us,us
2009-08-11T06:26:02.000Z,13.893,93.045,35,4,mb,24,98.3,NA,0.63,us,usp000h06h,2014-11-07T01:39:29.685Z,"Andaman Islands, India region",earthquake,NA,NA,NA,2,reviewed,us,us
2009-08-11T06:10:02.190Z,13.966,93.057,28.4,4.6,mb,79,56,NA,0.69,us,usp000h06e,2014-11-07T01:39:29.671Z,"Andaman Islands, India region",earthquake,NA,NA,NA,19,reviewed,us,us
2009-08-11T04:37:59.880Z,14.284,93.132,35.3,4.4,mb,28,82,NA,0.83,us,usp000h06c,2014-11-07T01:39:29.665Z,"Andaman Islands, India region",earthquake,NA,8.5,NA,4,reviewed,us,us
2009-08-11T01:58:39.670Z,11.566,92.334,35,4.2,mb,26,92,NA,0.67,us,usp000h069,2014-11-07T01:39:29.659Z,"Andaman Islands, India region",earthquake,NA,NA,NA,3,reviewed,us,us
2009-08-11T01:42:51.850Z,13.977,93.121,35,4.2,mb,36,83.3,NA,0.81,us,usp000h068,2014-11-07T01:39:29.655Z,"Andaman Islands, India region",earthquake,NA,NA,NA,5,reviewed,us,us
2009-08-11T00:20:10.810Z,13.979,92.991,35,4.5,mb,58,76.3,NA,0.86,us,usp000h067,2015-03-24T02:25:31.152Z,"Andaman Islands, India region",earthquake,NA,NA,NA,16,reviewed,us,us
2009-08-10T23:14:50.000Z,13.935,93.013,35,4.2,mb,30,94.4,NA,0.41,us,usp000h065,2014-11-07T01:39:29.642Z,"Andaman Islands, India region",earthquake,NA,NA,NA,7,reviewed,us,us
2009-08-10T23:05:29.650Z,13.941,92.926,36.2,4.1,mb,28,82.3,NA,0.89,us,usp000h064,2014-11-07T01:39:29.640Z,"Andaman Islands, India region",earthquake,NA,11.5,NA,7,reviewed,us,us
2009-08-10T22:56:17.390Z,14.061,93.102,37.3,4.2,mb,30,85.4,NA,0.72,us,usp000h063,2014-11-07T01:39:29.637Z,"Andaman Islands, India region",earthquake,NA,10.1,NA,11,reviewed,us,us
2009-08-10T21:19:40.120Z,14.311,92.965,29.8,4.7,mb,62,82.1,NA,0.9,us,usp000h05z,2014-11-07T01:39:29.623Z,"Andaman Islands, India region",earthquake,NA,12.7,NA,19,reviewed,us,us
2009-08-10T19:55:38.730Z,14.099,92.902,24,7.5,mwc,303,18.2,NA,1.03,us,usp000h05x,2017-11-13T18:20:08.501Z,"Andaman Islands, India region",earthquake,NA,NA,NA,NA,reviewed,us,us
2009-08-09T04:21:39.090Z,35.606,81.737,10,4.4,mb,66,84.2,NA,1.04,us,usp000h048,2014-11-07T01:39:29.165Z,Xinjiang-Xizang border region,earthquake,NA,NA,NA,26,reviewed,us,us
2009-08-09T04:14:03.270Z,35.631,81.639,10,4.3,mb,46,107.3,NA,0.9,us,usp000h047,2014-11-07T01:39:29.160Z,Xinjiang-Xizang border region,earthquake,NA,NA,NA,11,reviewed,us,us
2009-08-09T04:02:07.300Z,35.578,81.647,10,5.1,mwc,118,56.3,NA,0.94,us,usp000h046,2016-11-10T02:15:50.364Z,Xinjiang-Xizang border region,earthquake,NA,NA,NA,NA,reviewed,us,gcmt
2009-08-09T02:37:55.290Z,35.705,81.836,10,4.5,mb,49,93.5,NA,1.21,us,usp000h044,2014-11-07T01:39:29.142Z,Xinjiang-Xizang border region,earthquake,NA,NA,NA,16,reviewed,us,us
2009-08-05T02:58:45.490Z,22.513,93.483,72.2,4.7,mb,83,71.1,NA,0.75,us,usp000gzzt,2014-11-07T01:39:27.811Z,Myanmar-India border region,earthquake,NA,6.1,NA,29,reviewed,us,us
2009-07-31T03:43:30.420Z,37.119,71.512,106.8,4.5,mb,58,84.7,NA,1.07,us,usp000gzuh,2014-11-07T01:39:23.347Z,Tajikistan,earthquake,NA,7,NA,24,reviewed,us,us
2009-07-28T19:14:09.690Z,10.64,94.179,29.1,5,mwc,56,71.2,NA,1.13,us,usp000gzrv,2016-11-10T02:15:25.245Z,"Andaman Islands, India region",earthquake,NA,20,NA,NA,reviewed,us,gcmt
2009-07-28T13:09:00.030Z,12.281,92.51,26.4,4.6,mb,39,73.1,NA,1.43,us,usp000gzrs,2014-11-07T01:39:22.927Z,"Andaman Islands, India region",earthquake,NA,22.8,NA,6,reviewed,us,us
2009-07-28T06:51:22.920Z,10.565,94.091,10,4.1,mb,31,77.8,NA,0.74,us,usp000gzr7,2014-11-07T01:39:22.649Z,"Andaman Islands, India region",earthquake,NA,NA,NA,4,reviewed,us,us
2009-07-28T06:36:16.510Z,10.609,94.143,10,4.1,mb,30,77.8,NA,0.88,us,usp000gzr6,2014-11-07T01:39:22.646Z,"Andaman Islands, India region",earthquake,NA,NA,NA,4,reviewed,us,us
2009-07-28T06:04:02.750Z,10.578,94.104,10,4,mb,19,151.7,NA,1.08,us,usp000gzr5,2014-11-07T01:39:22.644Z,"Andaman Islands, India region",earthquake,NA,NA,NA,2,reviewed,us,us
2009-07-28T05:14:57.530Z,10.591,94.122,10,5.2,mwc,94,58,NA,0.85,us,usp000gzr4,2016-11-10T02:15:23.714Z,"Andaman Islands, India region",earthquake,NA,NA,NA,NA,reviewed,us,gcmt
2009-07-28T05:10:57.130Z,10.5,93.978,10,4.4,mb,33,81.4,NA,0.89,us,usp000gzr3,2014-11-07T01:39:22.633Z,"Andaman Islands, India region",earthquake,NA,NA,NA,6,reviewed,us,us
2009-07-27T21:15:01.110Z,10.604,94.332,10,4.9,mwc,48,50.6,NA,1.01,us,usp000gzqv,2016-11-10T02:15:23.230Z,"Andaman Islands, India region",earthquake,NA,NA,NA,NA,reviewed,us,gcmt
2009-07-27T21:02:36.000Z,10.702,94.207,10,4.2,mb,27,81.7,NA,0.57,us,usp000gzqu,2014-11-07T01:39:22.607Z,"Andaman Islands, India region",earthquake,NA,NA,NA,8,reviewed,us,us
2009-07-27T19:15:22.420Z,10.641,94.248,10,4.5,mb,29,102.5,NA,0.98,us,usp000gzqp,2014-11-07T01:39:22.591Z,"Andaman Islands, India region",earthquake,NA,NA,NA,6,reviewed,us,us
2009-07-27T12:08:14.210Z,10.666,94.234,10,4.8,mb,53,69.1,NA,0.68,us,usp000gzq9,2014-11-07T01:39:22.539Z,"Andaman Islands, India region",earthquake,NA,NA,NA,15,reviewed,us,us
2009-07-27T06:23:51.690Z,34.899,73.219,49.1,5,mwc,117,31.7,NA,0.73,us,usp000gzq0,2016-11-10T02:15:20.710Z,Pakistan,earthquake,NA,6.2,NA,NA,reviewed,us,gcmt
2009-07-27T05:39:37.650Z,10.692,94.268,28.1,4.5,mb,37,70.8,NA,0.67,us,usp000gzpy,2014-11-07T01:39:22.423Z,"Andaman Islands, India region",earthquake,NA,15.3,NA,6,reviewed,us,us
2009-07-27T03:31:51.510Z,10.585,94.232,14.3,4.9,mwc,35,84.5,NA,0.85,us,usp000gzpw,2016-11-10T02:15:20.199Z,"Andaman Islands, India region",earthquake,NA,23.2,NA,NA,reviewed,us,gcmt
2009-07-27T03:12:09.890Z,10.615,94.227,10,4.3,mb,29,77.9,NA,0.79,us,usp000gzpv,2014-11-07T01:39:22.331Z,"Andaman Islands, India region",earthquake,NA,NA,NA,4,reviewed,us,us
2009-07-27T02:09:14.450Z,10.667,94.184,10,4.9,mwc,41,77.9,NA,0.76,us,usp000gzpu,2016-11-10T02:15:19.695Z,"Andaman Islands, India region",earthquake,NA,NA,NA,NA,reviewed,us,gcmt
2009-07-26T22:16:47.630Z,10.65,94.22,10,4.2,mb,17,151.6,NA,0.39,us,usp000gzpp,2014-11-07T01:39:22.213Z,"Andaman Islands, India region",earthquake,NA,NA,NA,4,reviewed,us,us
2009-07-26T21:49:21.680Z,10.609,94.188,10,5.1,mwc,66,34.6,NA,0.79,us,usp000gzpm,2016-11-10T02:15:18.206Z,"Andaman Islands, India region",earthquake,NA,NA,NA,NA,reviewed,us,gcmt
2009-07-26T19:45:07.040Z,10.695,94.311,10,4.8,mb,45,71.3,NA,1.23,us,usp000gzpk,2014-11-07T01:39:22.100Z,"Andaman Islands, India region",earthquake,NA,NA,NA,6,reviewed,us,us
2009-07-26T17:47:54.840Z,10.742,94.352,10,5,mwc,50,78.1,NA,1.25,us,usp000gzpe,2016-11-10T02:15:17.711Z,"Andaman Islands, India region",earthquake,NA,NA,NA,NA,reviewed,us,gcmt
2009-07-26T17:11:30.200Z,10.761,94.24,10,4.5,mb,30,78,NA,0.94,us,usp000gzpd,2014-11-07T01:39:21.977Z,"Andaman Islands, India region",earthquake,NA,NA,NA,4,reviewed,us,us
2009-07-26T17:01:04.540Z,10.608,94.319,10,4.4,mb,34,69.2,NA,1.32,us,usp000gzpc,2014-11-07T01:39:21.937Z,"Andaman Islands, India region",earthquake,NA,NA,NA,3,reviewed,us,us
2009-07-26T15:51:02.130Z,10.659,94.317,10,5,mwc,45,74.9,NA,0.97,us,usp000gzpa,2016-11-10T02:15:17.189Z,"Andaman Islands, India region",earthquake,NA,NA,NA,NA,reviewed,us,gcmt
2009-07-26T15:26:57.520Z,10.764,94.294,10,5,mwc,65,59.5,NA,1.09,us,usp000gzp9,2016-11-10T02:15:16.660Z,"Andaman Islands, India region",earthquake,NA,NA,NA,NA,reviewed,us,gcmt
2009-07-26T14:58:14.080Z,10.644,94.201,10,5,mwc,49,50.5,NA,1.17,us,usp000gzp8,2016-11-10T02:15:16.166Z,"Andaman Islands, India region",earthquake,NA,NA,NA,NA,reviewed,us,gcmt
2009-07-26T14:49:23.800Z,10.61,94.235,10,4.6,mb,21,108.1,NA,0.64,us,usp000gzp6,2014-11-07T01:39:21.881Z,"Andaman Islands, India region",earthquake,NA,NA,NA,1,reviewed,us,us
2009-07-26T14:26:59.780Z,10.54,94.57,10,4.6,mb,35,78.3,NA,1.34,us,usp000gzp5,2014-11-07T01:39:21.878Z,"Andaman Islands, India region",earthquake,NA,NA,NA,9,reviewed,us,us
2009-07-26T13:48:55.110Z,10.739,94.238,10,4.9,mwc,34,77.9,NA,0.82,us,usp000gzp3,2016-11-10T02:15:15.648Z,"Andaman Islands, India region",earthquake,NA,NA,NA,NA,reviewed,us,gcmt
2009-07-26T13:29:15.980Z,10.691,94.308,10,5.1,mwc,69,59.6,NA,1.06,us,usp000gzp2,2016-11-10T02:15:15.064Z,"Andaman Islands, India region",earthquake,NA,NA,NA,NA,reviewed,us,gcmt
2009-07-26T12:48:36.440Z,10.733,94.288,16.3,5,mwc,62,69.4,NA,0.81,us,usp000gzp0,2016-11-10T02:15:14.570Z,"Andaman Islands, India region",earthquake,NA,15.7,NA,NA,reviewed,us,gcmt
2009-07-26T12:34:32.980Z,10.705,94.337,18.3,4.8,mwc,61,71.3,NA,0.84,us,usp000gzny,2016-11-10T02:15:14.073Z,"Andaman Islands, India region",earthquake,NA,15.9,NA,NA,reviewed,us,gcmt
2009-07-26T12:25:51.320Z,10.657,94.213,10,4.9,mwc,59,37.4,NA,1.15,us,usp000gznx,2016-11-10T02:15:13.575Z,"Andaman Islands, India region",earthquake,NA,NA,NA,NA,reviewed,us,gcmt
2009-07-26T12:14:26.240Z,10.695,94.26,19.4,4.5,mb,43,78,NA,0.66,us,usp000gznw,2014-11-07T01:39:21.822Z,"Andaman Islands, India region",earthquake,NA,16.7,NA,8,reviewed,us,us
2009-07-26T11:55:44.040Z,10.608,94.186,10,5.1,mwc,59,68.9,NA,1.02,us,usp000gznv,2016-11-10T02:15:12.506Z,"Andaman Islands, India region",earthquake,NA,NA,NA,NA,reviewed,us,gcmt
2009-07-26T11:34:12.590Z,10.696,94.3,10,4.7,mb,22,177.7,NA,1.27,us,usp000gznu,2014-11-07T01:39:21.813Z,"Andaman Islands, India region",earthquake,NA,NA,NA,4,reviewed,us,us
2009-07-26T11:18:50.890Z,10.735,94.446,10,4.5,mb,38,78.2,NA,1.14,us,usp000gznt,2014-11-07T01:39:21.810Z,"Andaman Islands, India region",earthquake,NA,NA,NA,8,reviewed,us,us
2009-07-26T10:58:02.020Z,10.67,94.317,16.1,5.1,mwc,54,69.3,NA,1.15,us,usp000gzns,2016-11-10T02:15:12.006Z,"Andaman Islands, India region",earthquake,NA,21.1,NA,NA,reviewed,us,gcmt
2009-07-26T10:42:29.000Z,10.799,94.329,24.1,4.7,mb,45,78,NA,0.82,us,usp000gznr,2014-11-07T01:39:21.801Z,"Andaman Islands, India region",earthquake,NA,16.3,NA,10,reviewed,us,us
2009-07-26T10:29:27.890Z,10.764,94.26,10,4.4,mb,24,84.6,NA,0.99,us,usp000gznq,2014-11-07T01:39:21.799Z,"Andaman Islands, India region",earthquake,NA,NA,NA,3,reviewed,us,us
2009-07-26T10:24:25.480Z,10.701,94.286,10,4.4,mb,17,148.4,NA,0.77,us,usp000gznn,2014-11-07T01:39:21.794Z,"Andaman Islands, India region",earthquake,NA,NA,NA,2,reviewed,us,us
2009-07-26T10:14:15.640Z,10.75,94.388,17.2,5,mwc,69,50.9,NA,0.95,us,usp000gznm,2016-11-10T02:15:11.524Z,"Andaman Islands, India region",earthquake,NA,14.5,NA,NA,reviewed,us,gcmt
2009-07-26T09:51:39.970Z,33.491,86.924,41.6,4.1,mb,33,116.1,NA,1.28,us,usp000gznj,2014-11-07T01:39:21.784Z,western Xizang,earthquake,NA,10.9,NA,7,reviewed,us,us
2009-07-26T09:40:26.020Z,10.639,94.332,10,5.1,mwc,63,69.3,NA,0.98,us,usp000gznh,2016-11-10T02:15:11.008Z,"Andaman Islands, India region",earthquake,NA,NA,NA,NA,reviewed,us,gcmt
2009-07-26T09:33:16.630Z,10.605,94.163,10,4.4,mb,32,148.5,NA,0.97,us,usp000gzng,2014-11-07T01:39:21.776Z,"Andaman Islands, India region",earthquake,NA,NA,NA,6,reviewed,us,us
2009-07-26T09:15:35.310Z,10.752,94.304,22.4,4.2,mb,21,174.6,NA,0.91,us,usp000gznf,2014-11-07T01:39:21.774Z,"Andaman Islands, India region",earthquake,NA,28.3,NA,5,reviewed,us,us
2009-07-26T09:06:45.190Z,11.279,94.65,10,5,mwc,41,136.1,NA,1.45,us,usp000gzne,2016-11-10T02:15:10.532Z,"Andaman Islands, India region",earthquake,NA,NA,NA,NA,reviewed,us,gcmt
2009-07-26T08:40:55.440Z,10.713,94.397,10,5.1,mwc,56,81.7,NA,0.85,us,usp000gznb,2016-11-10T02:15:10.032Z,"Andaman Islands, India region",earthquake,NA,NA,NA,NA,reviewed,us,gcmt
2009-07-26T08:32:35.960Z,10.68,94.25,10,4.4,mb,31,77.9,NA,0.75,us,usp000gzna,2014-11-07T01:39:21.756Z,"Andaman Islands, India region",earthquake,NA,NA,NA,4,reviewed,us,us
2009-07-26T08:11:15.880Z,10.769,94.374,10,5.2,mwc,59,50.9,NA,0.93,us,usp000gzn9,2016-11-10T02:15:09.519Z,"Andaman Islands, India region",earthquake,NA,NA,NA,NA,reviewed,us,gcmt
2009-07-26T07:40:13.210Z,10.751,94.286,10,5.1,mwc,55,50.8,NA,0.71,us,usp000gzn8,2016-11-10T02:15:09.007Z,"Andaman Islands, India region",earthquake,NA,NA,NA,NA,reviewed,us,gcmt
2009-07-26T07:12:04.070Z,10.702,94.315,10,5,mwc,35,50.7,NA,0.77,us,usp000gzn7,2016-11-10T02:15:08.481Z,"Andaman Islands, India region",earthquake,NA,NA,NA,NA,reviewed,us,gcmt
2009-07-26T06:59:30.610Z,10.704,94.407,10,4.5,mb,26,100.9,NA,1.02,us,usp000gzn6,2014-11-07T01:39:21.741Z,"Andaman Islands, India region",earthquake,NA,NA,NA,4,reviewed,us,us
2009-07-26T06:54:47.160Z,10.838,94.447,10,4.8,mb,54,51.1,NA,0.97,us,usp000gzn5,2014-11-07T01:39:21.736Z,"Andaman Islands, India region",earthquake,NA,NA,NA,7,reviewed,us,us
2009-07-26T06:49:22.460Z,10.747,94.294,10,4.5,mb,43,62.8,NA,0.77,us,usp000gzn4,2014-11-07T01:39:21.732Z,"Andaman Islands, India region",earthquake,NA,NA,NA,5,reviewed,us,us
2009-07-26T06:45:35.980Z,10.837,94.436,10,4.8,mb,58,47.2,NA,0.9,us,usp000gzn2,2014-11-07T01:39:21.718Z,"Andaman Islands, India region",earthquake,NA,NA,NA,11,reviewed,us,us
2009-07-24T12:39:50.740Z,30.945,85.81,10,4.1,mb,27,144.5,NA,1.04,us,usp000gzk7,2014-11-07T01:39:21.153Z,western Xizang,earthquake,NA,NA,NA,6,reviewed,us,us
2009-07-24T10:45:33.470Z,5.223,94.719,35,4.8,mb,49,96,NA,0.93,us,usp000gzk3,2014-11-07T01:39:21.142Z,"northern Sumatra, Indonesia",earthquake,NA,NA,NA,12,reviewed,us,us
2009-07-24T03:11:56.830Z,31.158,85.902,13.4,5.8,mwc,199,20.5,NA,0.92,us,usp000gzjs,2017-04-13T22:23:43.369Z,western Xizang,earthquake,NA,NA,NA,NA,reviewed,us,gcmt
2009-07-22T21:35:47.190Z,19.883,93.619,35,4.1,mb,22,147,NA,0.78,us,usp000gzhu,2014-11-07T01:39:20.982Z,Myanmar,earthquake,NA,NA,NA,2,reviewed,us,us
2009-07-21T06:51:55.500Z,4.446,96.658,46.2,4.4,mb,26,92.7,NA,1.39,us,usp000gzgf,2014-11-07T01:39:20.764Z,"northern Sumatra, Indonesia",earthquake,NA,17.3,NA,4,reviewed,us,us
2009-07-18T00:00:30.600Z,36.058,70.689,85.8,4.3,mb,22,95.3,NA,1.29,us,usp000gzd6,2014-11-07T01:39:20.239Z,"Hindu Kush region, Afghanistan",earthquake,NA,21.3,NA,1,reviewed,us,us
2009-07-17T11:07:52.400Z,32.716,76.709,35,4.6,mb,39,143.6,NA,1.22,us,usp000gzck,2014-11-07T01:39:20.166Z,"Himachal Pradesh, India",earthquake,NA,NA,NA,9,reviewed,us,us
2009-07-13T01:58:53.230Z,34.878,73.134,62.9,4.4,mb,29,94.2,NA,1.13,us,usp000gz68,2014-11-07T01:39:19.095Z,Pakistan,earthquake,NA,11.8,NA,2,reviewed,us,us
2009-07-11T08:52:02.050Z,22.372,93.971,30.1,4.2,mb,22,104.1,NA,0.91,us,usp000gz4j,2014-11-07T01:39:18.749Z,Myanmar-India border region,earthquake,NA,5.7,NA,3,reviewed,us,us
2009-07-09T21:49:13.280Z,36.598,71.587,150.3,4.5,mb,45,100.8,NA,0.98,us,usp000gz2w,2014-11-07T01:39:18.532Z,"Hindu Kush region, Afghanistan",earthquake,NA,7.7,NA,13,reviewed,us,us
2009-07-06T09:55:26.030Z,24.286,94.176,52,4.1,mb,18,180.1,NA,0.86,us,usp000gyzc,2014-11-07T01:39:17.759Z,Myanmar-India border region,earthquake,NA,10.5,NA,2,reviewed,us,us
2009-07-05T09:45:48.670Z,36.444,71.081,248.3,5.3,mwc,182,32.2,NA,0.79,us,usp000gyym,2016-11-10T02:14:16.321Z,"Hindu Kush region, Afghanistan",earthquake,NA,NA,NA,NA,reviewed,us,gcmt
2009-07-03T19:18:41.680Z,35.701,69.897,94.8,4.2,mb,27,87.3,NA,1.11,us,usp000gyx3,2014-11-07T01:39:16.758Z,"Hindu Kush region, Afghanistan",earthquake,NA,8.6,NA,3,reviewed,us,us
2009-07-02T09:30:54.170Z,34.065,69.893,10,4,mb,32,86.9,NA,1.1,us,usp000gyvb,2014-11-07T01:39:15.917Z,central Afghanistan,earthquake,NA,NA,NA,5,reviewed,us,us
2009-06-30T09:12:57.030Z,10.59,92.284,35,4.8,mb,46,65.4,NA,0.79,us,usp000gysn,2014-11-07T01:39:12.656Z,"Andaman Islands, India region",earthquake,NA,NA,NA,13,reviewed,us,us
2009-06-30T04:51:41.900Z,36.53,71.423,128.8,4.4,mb,21,99.9,NA,1.28,us,usp000gysc,2014-11-07T01:39:12.621Z,"Hindu Kush region, Afghanistan",earthquake,NA,9.7,NA,4,reviewed,us,us
2009-06-26T23:48:12.370Z,10.168,93.612,87.3,4.4,mb,41,93,NA,0.68,us,usp000gyn9,2014-11-07T01:39:11.923Z,"Andaman Islands, India region",earthquake,NA,10.8,NA,11,reviewed,us,us
2009-06-22T23:16:28.490Z,12.034,94.831,14.8,5.1,mwc,105,41.4,NA,0.95,us,usp000gygv,2016-11-10T02:13:43.831Z,"Andaman Islands, India region",earthquake,NA,14.9,NA,NA,reviewed,us,gcmt
2009-06-22T23:10:04.920Z,12.14,94.996,26.9,5.2,mwc,129,41.7,NA,0.6,us,usp000gygu,2016-11-10T02:13:43.276Z,"Andaman Islands, India region",earthquake,NA,7.8,NA,NA,reviewed,us,gcmt
2009-06-22T22:44:24.380Z,12.153,95.127,45,4.5,mb,37,79.4,NA,0.97,us,usp000gygq,2014-11-07T01:39:11.192Z,"Andaman Islands, India region",earthquake,NA,12.4,NA,7,reviewed,us,us
2009-06-22T13:26:20.520Z,25.668,93.276,32.8,4.3,mb,32,92.3,NA,1.15,us,usp000gyfn,2014-11-07T01:39:10.945Z,"Assam-Nagaland-Manipur region, India",earthquake,NA,NA,NA,8,reviewed,us,us
2009-06-21T13:46:03.440Z,36.503,70.877,192.1,4.4,mb,61,82,NA,0.8,us,usp000gyep,2014-11-07T01:39:10.874Z,"Hindu Kush region, Afghanistan",earthquake,NA,5.4,NA,22,reviewed,us,us
2009-06-21T04:46:22.280Z,35.889,90.073,10,4.9,mwc,33,108.4,NA,1.02,us,usp000gyeb,2016-11-10T02:13:38.149Z,"southern Qinghai, China",earthquake,NA,NA,NA,NA,reviewed,us,gcmt
2009-06-20T09:51:51.010Z,4.65,96.4,35,4.7,mb,15,150,NA,0.99,us,usp000gydm,2014-11-07T01:39:10.741Z,"northern Sumatra, Indonesia",earthquake,NA,NA,NA,1,reviewed,us,us
2009-06-15T12:05:26.750Z,9.045,93.624,42.6,5.2,mwc,250,34.4,NA,0.79,us,usp000gy80,2016-11-10T02:13:26.398Z,"Nicobar Islands, India region",earthquake,NA,4.8,NA,NA,reviewed,us,gcmt
